id,judgment,entity_text,entity_label,score
76,"This second appeal is preferred by plaintiff challenging judgment and decree dated 31.08.2001 passed by Civil Judge (Senior Division), Nagaon in Title Appeal No. 21/2001 dismissing the appeal and upholding the judgment and decree dated 24.04.2001 passed by the Civil Judge (Junior Division), No. 1 Nagaon in Title Suit No. 74/1994. By the said judgment the learned trial Court had dismissed the suit of the plaintiff. I have heard Mr. G.P. Bhowmik, learned counsel for the appellant. None appears for the respondent although name of learned counsel for the respondent has been shown in the Cause List. While admitting the second appeal on 20.12.2002, this court framed two substantial qa_set of law. They are as follows: Whether the registered sale deed No. 1084/1987 dated 02.11.1987 executed by the defendant / respondent in favour of plaintiff / appellant amounts to a deed of mortgage by conditional sale? Whether the unregistered 'Ekranama' (deed of agreement) Ext.- 'X' executed between the parties after absolute sale of the suit land conferred any right for redemption in favour of defendant/ respondent?",20.12.2002,Date,0.5475
76,"This second appeal is preferred by plaintiff challenging judgment and decree dated 31.08.2001 passed by Civil Judge (Senior Division), Nagaon in Title Appeal No. 21/2001 dismissing the appeal and upholding the judgment and decree dated 24.04.2001 passed by the Civil Judge (Junior Division), No. 1 Nagaon in Title Suit No. 74/1994. By the said judgment the learned trial Court had dismissed the suit of the plaintiff. I have heard Mr. G.P. Bhowmik, learned counsel for the appellant. None appears for the respondent although name of learned counsel for the respondent has been shown in the Cause List. While admitting the second appeal on 20.12.2002, this court framed two substantial qa_set of law. They are as follows: Whether the registered sale deed No. 1084/1987 dated 02.11.1987 executed by the defendant / respondent in favour of plaintiff / appellant amounts to a deed of mortgage by conditional sale? Whether the unregistered 'Ekranama' (deed of agreement) Ext.- 'X' executed between the parties after absolute sale of the suit land conferred any right for redemption in favour of defendant/ respondent?",02.11.1987,Date,0.7859
76,"This second appeal is preferred by plaintiff challenging judgment and decree dated 31.08.2001 passed by Civil Judge (Senior Division), Nagaon in Title Appeal No. 21/2001 dismissing the appeal and upholding the judgment and decree dated 24.04.2001 passed by the Civil Judge (Junior Division), No. 1 Nagaon in Title Suit No. 74/1994. By the said judgment the learned trial Court had dismissed the suit of the plaintiff. I have heard Mr. G.P. Bhowmik, learned counsel for the appellant. None appears for the respondent although name of learned counsel for the respondent has been shown in the Cause List. While admitting the second appeal on 20.12.2002, this court framed two substantial qa_set of law. They are as follows: Whether the registered sale deed No. 1084/1987 dated 02.11.1987 executed by the defendant / respondent in favour of plaintiff / appellant amounts to a deed of mortgage by conditional sale? Whether the unregistered 'Ekranama' (deed of agreement) Ext.- 'X' executed between the parties after absolute sale of the suit land conferred any right for redemption in favour of defendant/ respondent?",plaintiff,Person,0.6218
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",written statement,Document,0.7679
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",written statement,Document,0.8061
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",plaintiff,Person,0.9354
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",plaintiff,Person,0.9574
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",defendants,Person,0.6179
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",plaintiff,Person,0.9566
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",Section 145 Cr.P.C.,Section,0.8453
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",RRT No. 235 of 1995,Case Number,0.9782
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",defendants,Person,0.6481
77,"The defendant Nos. 1 to 5, contested the suit by filing written statement. The stand taken by the defendants in their written statement is that the plaintiff never held or possessed the suit land as tenant or otherwise, that he is not entitled to acquire any right of tenancy over the suit land, that the so-called Khatian was illegal and fraudulent and that the plaintiff managed to procure the same 'surreptitiously by influencing the land records staffs'. The defendants further stated that their predecessors never had any knowledge of getting such Khatian by the plaintiff and there was no field survey for the purpose. However, having come to know about the Khatian for the first time during the pendency of proceeding under Section 145 Cr.P.C. they filed a revision case before the Government vide RRT No. 235 of 1995 and the same was pending. On these facts, the defendants prayed that the suit of the plaintiff be dismissed with cost.",plaintiff,Person,0.9626
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",defendant Nos.1,Person,0.7121
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",defendant Nos.1,Person,0.6906
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",Mohammad Hussain,Person,0.8861
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",Taher,Person,0.9193
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",Wahid,Person,0.8853
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",Amijur,Person,0.9604
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",Amijur,Person,0.9785
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",defendant No.1,Person,0.7714
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",defendant No.1,Person,0.8384
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",Amijur,Person,0.9729
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",plaintiff,Person,0.6225
78,"The defendant Nos.1, 4 and 11 as well as 22 and 23 contested the suit by filing two sets of written statements. The defendant Nos.1, 4 and 11 in their written statement have pleaded that the suit land along with other land originally belonged to Mohammad Hussain and after his death the said land devolved on three sons, namely, Taher, Wahid and Amijur. It is the pleaded case of the said defendants that Amijur sold his share of land measuring 2 kathas 2 lechas in favour of the defendant No.1, for which, however, no sale deed has been executed. They have also claimed that the defendant No.1 has acquired the right over the property by adverse possession having occupied the suit land for more than 12 years openly and denouncing the title of the rightful owner since the year 1962. According to them, they came into possession of the said land on being put by Amijur. The defendant Nos.22 and 23 in their joint written statement have claimed that land measuring 1 katha 14 lechas was sold to them by the plaintiff by a registered deed of sale No.4140/92.",registered deed of sale No.4140/92,Document,0.6316
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.",plaintiff,Person,0.6764
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.","Indian Companies Act, 1956",Law,0.9591
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.",plaintiff,Person,0.5295
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.",schedule,Document,0.624
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.",Smti Nandi Gore,Person,0.8086
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.",Rajesh Gore,Person,0.7883
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.",defendant,Person,0.9208
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.","December, 1981",Date,0.6604
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.",defendant,Person,0.9065
79,"The pleaded case in the plaint is that the respondent/plaintiff is a limited liability company registered under the Indian Companies Act, 1956, and it has a number of tea estates in Assam and it owns and manages, amongst others, Dehing Tea Estate at Margherita. The plaintiff is the absolute owner of the suit premises described in the schedule and the same was allotted as an incidence of employment to a permanent worker named Smti Nandi Gore, wife of one Rajesh Gore, who is the elder brother of the defendant. In the month of December, 1981, the defendant, who is not a worker of Dehing Tea Estate, forcibly dispossessed her and started occupying the same unauthorisedly and thus, he had become a trespasser. Despite being asked several times to vacate the suit premises, the defendant did not do so. Though the defendant being a trespasser was otherwise not entitled to a notice, a legal notice dated 09.10.1985 was served on the defendant asking him to quit, vacate and deliver up vacant possession of the suit premises immediately on expiry of 31st October, 1985. As defendant did not vacate the suit premises, the suit was filed praying for, amongst others, a decree for khas possession of the suit premises by evicting the defendant with all his belongings and dependants, if any, from the suit premises described in the schedule.",defendant,Person,0.9256
