id,token,bio_tag
42,a,O
42,bamboo,O
42,stick,O
42,as,O
42,the,O
42,deceased,O
42,was,O
42,attempting,O
42,to,O
42,assault,O
42,his,O
42,mother.,O
42,In,O
42,his,O
42,statement,O
42,under,O
42,Section,B-Section
42,313,I-Section
42,of,O
42,the,O
42,Cr.P.C.,B-Law
42,the,O
42,accused/appellant,O
42,has,O
42,admitted,O
42,repeatedly,O
42,about,O
42,assaulting,O
42,the,O
42,deceased,O
42,with,O
42,a,O
42,bamboo,O
42,lathi.,O
42,"Hence,",O
42,no,O
42,evidence,O
42,in,O
42,defense,O
42,was,O
42,given.,O
,,
43,Mr.,O
43,"Talukdar,",O
43,learned,B-Person
43,counsel,I-Person
43,for,I-Person
43,the,I-Person
43,appellant,I-Person
43,submitted,O
43,that,O
43,while,O
43,convicting,O
43,the,O
43,appellant,O
43,under,O
43,the,O
43,aforesaid,O
43,provisions,O
43,of,O
43,"law,",O
43,the,O
43,learned,O
43,Special,O
43,Judge,O
43,ignored,O
43,the,O
43,depositions,B-Document
43,of,O
43,a,O
43,large,O
43,number,O
43,of,O
43,prosecution,O
43,"witnesses,",O
43,who,O
43,deposed,O
43,in,O
43,favour,O
43,of,O
43,the,O
43,accused.,O
43,"Similarly,",O
43,the,O
43,trial,B-Court
43,court,I-Court
43,also,O
43,discarded,O
43,the,O
43,defence,O
43,evidence,O
43,superficially,O
43,and,O
43,on,O
43,flimsy,O
43,ground.,O
43,According,O
43,to,O
43,the,O
43,learned,O
43,"counsel,",O
43,the,O
43,wife,O
43,of,O
43,the,O
43,accused/appellant,O
43,had,O
43,additional,O
43,earning,O
43,by,O
43,way,O
43,of,O
43,getting,O
43,rent,O
43,from,O
43,different,O
43,shopkeepers.,O
43,"However,",O
43,the,O
43,income,O
43,of,O
43,the,O
43,wife,O
43,has,O
43,not,O
43,been,O
43,taken,O
43,into,O
43,consideration,O
43,by,O
43,the,O
43,trial,O
43,court,O
43,solely,O
43,on,O
43,the,O
43,ground,O
43,that,O
43,the,O
43,shops,O
43,were,O
43,constructed,O
43,on,O
43,Government,O
43,khas,O
43,land.,O
43,The,O
43,learned,O
43,counsel,O
43,also,O
43,submitted,O
43,that,O
43,at,O
43,some,O
43,point,O
43,of,O
43,time,O
43,the,O
43,wife,O
43,of,O
43,the,O
43,accused,O
43,had,O
43,also,O
43,purchased,O
43,a,O
43,truck,O
43,by,O
43,taking,O
43,loan,O
43,of,O
43,Rs.,O
43,"80,000/-",O
43,from,O
43,a,O
43,financial,O
43,"institution,",O
43,which,O
43,could,O
43,be,O
43,gathered,O
43,from,O
43,the,O
43,deposition,O
43,of,O
43,PW,O
43,14.,O
43,The,O
43,learned,O
43,counsel,O
43,also,O
43,submitted,O
43,that,O
43,PW,B-Person
43,22,I-Person
43,has,O
43,also,O
43,admitted,O
43,that,O
43,in,O
43,the,O
43,salary,B-Document
43,statement,I-Document
43,the,O
43,department,O
43,did,O
43,not,O
43,include,O
43,the,O
43,arrear,O
43,D.A.,O
43,Referring,O
43,to,O
43,the,O
43,depositions,O
43,of,O
43,PW,O
43,19,O
43,and,O
43,24,O
43,the,O
43,learned,O
43,counsel,O
43,submitted,O
43,that,O
43,the,O
43,accused,O
43,had,O
43,also,O
43,sold,O
43,a,O
43,plot,O
43,of,O
43,land,O
43,in,O
43,the,O
43,year,O
43,1996,O
43,at,O
43,an,O
43,amount,O
43,of,O
43,Rs.,O
43,"1,30,000/-",O
43,According,O
43,to,O
43,the,O
43,learned,O
43,"counsel,",O
43,if,O
43,all,O
43,these,O
43,incomes,O
43,are,O
43,added,O
43,then,O
43,the,O
43,difference,O
43,of,O
43,assets,O
43,would,O
43,stand,O
43,satisfactorily,O
43,explained.,O
,,
44,PW,B-Person
44,1,I-Person
44,as,O
44,the,O
44,first,O
44,informant,O
44,lodged,O
44,information,O
44,before,O
44,the,O
44,"Officer-in-Charge,",O
44,Patharkandi,B-Police Station
44,Police,I-Police Station
44,Station,I-Police Station
44,on,O
44,21-08-2009,B-Date
44,alleging,O
44,that,O
44,at,O
44,about,O
44,7,O
44,am,O
44,on,O
44,"19-08-2009,",O
44,his,O
44,minor,O
44,"daughter,",O
44,aged,O
44,about,O
44,12,O
44,"years,",O
44,had,O
44,gone,O
44,to,O
44,the,O
44,jungle,O
44,for,O
44,collection,O
44,of,O
44,herbs,O
44,to,O
44,prepare,O
44,medicines.,O
44,She,O
44,was,O
44,alone.,O
44,One,O
44,unidentified,B-Person
44,person,I-Person
44,alongwith,O
44,the,O
44,accused,B-Person
44,accosted,O
44,her,O
44,and,O
44,wanted,O
44,to,O
44,have,O
44,physical,O
44,relation,O
44,with,O
44,her,O
44,by,O
44,proposing,O
44,marriage.,O
44,When,O
44,she,O
44,"refused,",O
44,the,O
44,accused,O
44,and,O
44,the,O
44,unidentified,O
44,person,O
44,threatened,O
44,her,O
44,by,O
44,showing,O
44,a,O
44,'dao',O
44,and,O
44,tied,O
44,her,O
44,to,O
44,a,O
44,tree.,O
44,With,O
44,intention,O
44,to,O
44,commit,O
44,"rape,",O
44,her,O
44,wearing,O
44,apparels,O
44,were,O
44,torn,O
44,and,O
44,force,O
44,was,O
44,used,O
44,on,O
44,her,O
44,causing,O
44,injuries.,O
44,When,O
44,she,O
44,raised,O
44,hue,O
44,and,O
44,"cry,",O
44,nearby,O
44,'jhum',O
44,cultivators,O
44,came,O
44,to,O
44,the,O
44,place,O
44,of,O
44,occurrence,O
44,and,O
44,rescued,O
44,his,O
44,daughter.,O
44,The,O
44,accused,O
44,could,O
44,be,O
44,identified.,O
44,Though,O
44,a,O
44,village,O
44,meeting,O
44,called,O
44,'bichar',O
44,was,O
44,held,O
44,on,O
44,the,O
44,following,O
44,"day,",O
44,the,O
44,matter,O
44,could,O
44,not,O
44,be,O
44,settled.,O
44,Hence,O
44,the,O
44,first,O
44,information.,O
44,The,O
44,same,O
44,was,O
44,treated,O
44,as,O
44,FIR,B-Document
44,and,O
44,on,O
44,the,O
44,basis,O
44,of,O
44,the,O
44,"same,",O
44,Patharkandi,O
44,PS,O
44,Case,O
44,No.120/2009,O
44,u/s,O
44,342/325/376/511,O
44,IPC,B-Law
44,was,O
44,registered.,O
,,
45,The,O
45,judgment,B-Document
45,dated,O
45,12.6.2012,B-Date
45,passed,O
45,by,O
45,the,O
45,learned,O
45,Sessions,B-Police Station
45,"Judge,",I-Police Station
45,Jorhat,I-Police Station
45,in,O
45,Sessions,B-Case Number
45,case,I-Case Number
45,No.,I-Case Number
45,153(JJ),I-Case Number
45,of,I-Case Number
45,2008,I-Case Number
45,is,O
45,under,O
45,challenge,O
45,in,O
45,this,O
45,criminal,O
45,appeal.,O
45,By,O
45,this,O
45,impugned,O
45,judgment,O
45,the,O
45,appellant,B-Person
45,has,O
45,been,O
45,convicted,O
45,under,O
45,Section,B-Section
45,306,I-Section
45,of,O
45,the,O
45,Indian,B-Law
45,Penal,I-Law
45,Code,I-Law
45,and,O
45,he,O
45,has,O
45,been,O
45,sentenced,O
45,to,O
45,undergo,O
45,Rigorous,O
45,Imprisonment,O
45,for,O
45,eight,O
45,years,O
45,and,O
45,to,O
45,pay,O
45,fine,O
45,of,O
45,Rs.,O
45,"20,000/-",O
45,with,O
45,default,O
45,stipulation,O
45,of,O
45,further,O
45,RI,O
45,for,O
45,six,O
45,months.,O
45,Being,O
45,aggrieved,O
45,by,O
45,the,O
45,conviction,O
45,and,O
45,"sentence,",O
45,the,O
45,appellant,O
45,has,O
45,preferred,O
45,this,O
45,appeal.,O
45,Heard,O
45,Mr.,O
45,AM,O
45,"Bora,",O
45,learned,O
45,counsel,O
45,for,O
45,the,O
45,appellant,O
45,and,O
45,Mr.,O
45,BJ,O
45,"Dutta,",O
45,learned,O
45,Addl.,O
45,"PP,",O
45,Assam.,O
45,Also,O
45,perused,O
45,the,O
45,judgment,O
45,and,O
45,evidence,O
45,on,O
45,record.,O
,,
46,The,B-Person
46,appellant,I-Person
46,herein,O
46,has,O
46,been,O
46,convicted,O
46,under,O
46,Sections,B-Section
46,498(A)/306,I-Section
46,of,O
46,the,O
46,Indian,B-Law
46,Penal,I-Law
46,Code,I-Law
46,vide,O
46,judgment,B-Document
46,dated,O
46,29.8.2009,B-Date
46,passed,O
46,by,O
46,the,O
46,learned,O
46,Addl.,O
46,Sessions,O
46,"Judge,",O
46,(FTC),O
46,"No.3,",O
46,"Kamrup,",O
46,Guwahati,O
46,in,O
46,Sessions,O
46,Case,O
46,No.,O
46,156(K),O
46,of,O
46,2008.,O
46,By,O
46,the,O
46,impugned,O
46,judgment,O
46,the,B-Person
46,appellant,I-Person
46,has,O
46,been,O
46,sentenced,O
46,to,O
46,undergo,O
46,Rigorous,O
46,Imprisonment,O
46,for,O
46,two,O
46,years,O
46,with,O
46,fine,O
46,of,O
46,Rs.,O
46,"10,000/-",O
46,and,O
46,RI,O
46,for,O
46,7,O
46,years,O
46,with,O
46,fine,O
46,of,O
46,Rs.,O
46,"10,000/-",O
46,for,O
46,the,O
46,offence,O
46,under,O
46,Section,O
46,498(A)/306.,O
46,For,O
46,non,O
46,payment,O
46,of,O
46,fine,O
46,the,O
46,appellant,O
46,has,O
46,been,O
46,directed,O
46,to,O
46,undergo,O
46,RI,O
46,for,O
46,six,O
46,months,O
46,on,O
46,each,O
46,count,O
46,and,O
46,both,O
46,the,O
46,sentences,O
46,are,O
46,directed,O
46,to,O
46,run,O
46,concurrently.,O
46,Heard,O
46,Mr.,O
46,N.,O
46,"Ahmed,",O
46,learned,O
46,counsel,O
46,for,O
46,the,O
46,appellant,O
46,and,O
46,Mr.,O
46,BJ,O
46,"Dutta,",O
46,learned,O
46,Addl.,O
46,"PP,",O
46,Assam.,O
46,Also,O
46,perused,O
46,the,O
46,impugned,O
46,judgment,O
46,and,O
46,evidence,O
46,on,O
46,record.,O
,,
47,Being,O
47,aggrieved,O
47,by,O
47,and,O
47,dissatisfied,O
47,with,O
47,the,O
47,aforesaid,O
47,"judgment,",O
47,the,O
47,appellant,O
47,Sahab,O
47,Uddin,O
47,"Khan,",O
47,hereinafter,O
47,referred,O
47,to,O
47,as,O
47,accused,O
47,"person,",O
47,has,O
47,preferred,O
47,this,O
47,appeal,O
47,citing,O
47,several,O
47,infirmities,O
47,in,O
47,the,O
47,"judgment,",O
47,impugned.,O
47,The,O
47,brief,O
47,facts,O
47,necessary,O
47,for,O
47,disposal,O
47,of,O
47,the,O
47,present,O
47,appeal,O
47,is,O
47,that,O
47,one,O
47,Tamij,B-Person
47,Uddin,I-Person
47,of,O
47,village,O
47,Poilapul,O
47,gave,O
47,his,O
47,cow,O
47,to,O
47,one,O
47,Dhanbir,B-Person
47,Singh,I-Person
47,of,O
47,Kangali,O
47,Basti,O
47,within,O
47,Lakhipur,B-Police Station
47,police,I-Police Station
47,station,I-Police Station
47,to,O
47,rear,O
47,on,O
47,'Bhagi',O
47,basis.,O
47,"However,",O
47,said,O
47,cow,O
47,was,O
47,found,O
47,missing,O
47,from,O
47,the,O
47,night,O
47,of,O
47,28.04.1996.,O
47,The,O
47,cow,O
47,was,O
47,searched,O
47,but,O
47,it,O
47,could,O
47,not,O
47,be,O
47,located.,O
47,"Subsequently,",O
47,said,O
47,Dhanbir,O
47,came,O
47,to,O
47,know,O
47,that,O
47,the,O
47,cow,O
47,was,O
47,slaughtered,O
47,by,O
47,the,O
47,accused,O
47,Sahab,O
47,Uddin,O
47,and,O
47,he,O
47,sold,O
47,the,O
47,beef,O
47,thereof,O
47,to,O
47,the,O
47,public.,O
,,
48,The,O
48,facts,O
48,of,O
48,the,O
48,present,O
48,case,O
48,depict,O
48,a,O
48,tragic,O
48,circumstance,O
48,of,O
48,the,O
48,death,O
48,of,O
48,a,O
48,young,O
48,house,O
48,wife,O
48,at,O
48,the,O
48,hands,O
48,of,O
48,her,O
48,husband,O
48,Mona,O
48,Das.,O
48,An,O
48,FIR,B-Document
48,was,O
48,lodged,O
48,to,O
48,that,O
48,effect,O
48,by,O
48,one,O
48,Sri,B-Person
48,Niranjan,I-Person
48,Namodas,I-Person
48,with,O
48,the,O
48,Officer-in-Charge,O
48,of,O
48,the,O
48,Tangla,B-Police Station
48,Police,I-Police Station
48,Station,I-Police Station
48,contending,O
48,therein,O
48,that,O
48,his,O
48,sister,O
48,Kento,B-Person
48,Namo,I-Person
48,Das,I-Person
48,(the,O
48,deceased),O
48,was,O
48,given,O
48,marriage,O
48,to,O
48,accused,O
48,Mona,B-Person
48,Das,I-Person
48,as,O
48,per,O
48,Hindu,O
48,rites,O
48,and,O
48,rituals.,O
48,After,O
48,the,O
48,"marriage,",O
48,the,O
48,accused,O
48,along,O
48,with,O
48,his,O
48,mother,O
48,Smti,B-Person
48,Durbala,I-Person
48,Das,I-Person
48,tortured,O
48,Kento,O
48,Das,O
48,physically,O
48,and,O
48,also,O
48,demanded,O
48,dowry.,O
48,On,O
48,"13.12.2005,",O
48,his,O
48,"brother-in-aw,",O
48,Mona,O
48,Das,O
48,"i.e.,",O
48,the,O
48,husband,O
48,of,O
48,his,O
48,sister,O
48,Kento,O
48,Das,O
48,and,O
48,mother-in-law,O
48,set,O
48,Kento,O
48,Das,O
48,on,O
48,fire.,O
48,She,O
48,"was,",O
48,"thereafter,",O
48,admitted,O
48,in,O
48,the,O
48,Mangaldai,O
48,Civil,O
48,Hospital,O
48,where,O
48,she,O
48,died,O
48,out,O
48,of,O
48,her,O
48,burn,O
48,injuries,O
48,while,O
48,undergoing,O
48,treatment.,O
,,
49,The,O
49,facts,O
49,giving,O
49,rise,O
49,to,O
49,this,O
49,"appeal,",O
49,as,O
49,projected,O
49,by,O
49,the,O
49,"prosecution,",O
49,are,O
49,that,O
49,on,O
49,"25.9.2003,",O
49,at,O
49,about,O
49,10.35,O
49,"P.M.,",O
49,the,O
49,In-Charge,O
49,Malugram,O
49,T.O.P.,O
49,received,O
49,an,O
49,information,O
49,from,O
49,one,O
49,Bikash,O
49,"Das,",O
49,a,O
49,member,O
49,of,O
49,Zila,O
49,Parishad,O
49,of,O
49,Dudhpatil,O
49,area,O
49,over,O
49,telephone,O
49,that,O
49,on,O
49,that,O
49,"day,",O
49,the,O
49,appellant,O
49,had,O
49,killed,O
49,his,O
49,wife,O
49,with,O
49,a,O
49,sharp,O
49,weapon,O
49,and,O
49,thrown,O
49,the,O
49,dead,O
49,body,O
49,in,O
49,the,O
49,midst,O
49,of,O
49,the,O
49,paddy,O
49,field,O
49,and,O
49,prayed,O
49,for,O
49,action.,O
49,On,O
49,the,O
49,basis,O
49,of,O
49,this,O
49,"information,",O
49,the,O
49,"In-Charge,",O
49,Malugram,O
49,T.O.P.,O
49,made,O
49,G.D.,B-Document
49,Entry,I-Document
49,495,I-Document
49,dated,O
49,25-9-2003,B-Date
49,and,O
49,after,O
49,consulting,O
49,with,O
49,the,O
49,"Officer-in-Charge,",O
49,Silchar,O
49,Police,O
49,"Station,",O
49,proceeded,O
49,towards,O
49,"Chotodudhpatil,",O
49,Rangalal,O
49,Tilla,O
49,i.e.,O
49,the,O
49,place,O
49,of,O
49,the,O
49,occurrence.,O
49,On,O
49,26.9.2003,B-Date
49,i.e.,O
49,the,O
49,next,O
49,"day,",O
49,Probhat,B-Person
49,Deb,I-Person
49,Nath,I-Person
49,(PW-3),O
49,lodged,O
49,a,O
49,formal,O
49,complaint,O
49,with,O
49,the,O
49,Malugram,O
49,T.O.P.,O
49,(Silchar,O
49,Police,O
49,Station),O
49,stating,O
49,therein,O
49,that,O
49,on,O
49,25.9.2003,B-Date
49,at,O
49,around,O
49,8.45,O
49,P.M.,O
49,on,O
49,hearing,O
49,somebody,O
49,"shrieking,",O
49,he,O
49,along,O
49,with,O
49,Amulya,B-Person
49,Deb,I-Person
49,Nath,I-Person
49,(PW-1),O
49,and,O
49,others,O
49,rushed,O
49,to,O
49,the,O
49,place,O
49,of,O
49,occurrence,O
49,and,O
49,with,O
49,the,O
49,focus,O
49,of,O
49,a,O
49,torch,O
49,"light,",O
49,they,O
49,found,O
49,a,O
49,dead,O
49,body,O
49,lying,O
49,on,O
49,the,O
49,paddy,O
49,field.,O
49,They,O
49,also,O
49,found,O
49,the,O
49,appellant,O
49,(Dilip,O
49,Nath),O
49,standing,O
49,therein,O
49,with,O
49,the,O
49,dead,O
49,body,O
49,armed,O
49,with,O
49,a,O
49,sword,O
49,like,O
49,weapon,O
49,and,O
49,told,O
49,them,O
49,that,O
49,he,O
49,had,O
49,killed,O
49,his,O
49,wife,O
49,and,O
49,warned,O
49,them,O
49,not,O
49,to,O
49,go,O
49,near,O
49,him,O
49,otherwise,O
49,they,O
49,would,O
49,face,O
49,dire,O
49,consequence.,O
49,Being,O
49,"afraid,",O
49,they,O
49,left,O
49,the,O
49,place,O
49,of,O
49,occurrence.,O
49,The,O
49,appellant,O
49,then,O
49,fled,O
49,away,O
49,in,O
49,darkness.,O
49,On,O
49,receipt,O
49,of,O
49,the,O
49,said,O
49,"complaint,",O
49,the,O
49,In-Charge,O
49,of,O
49,Malugram,O
49,Post,O
49,Office,O
49,forwarded,O
49,the,O
49,same,O
49,to,O
49,the,O
49,"O/C,",O
49,"Silchar,",O
49,"P.S.,",O
49,who,O
49,"accordingly,",O
49,registered,O
49,a,O
49,regular,O
49,case,O
49,being,O
49,Silchar,O
49,P.S.,O
49,Case,O
49,No.1162/03,O
49,under,O
49,Section,O
49,302,O
49,IPC.,O
,,
50,The,B-Person
50,appellant,I-Person
50,herein,O
50,has,O
50,been,O
50,convicted,O
50,under,O
50,Section,B-Section
50,302,I-Section
50,of,O
50,the,O
50,Indian,B-Law
50,Penal,I-Law
50,Code,I-Law
50,vide,O
50,judgment,B-Document
50,dated,O
50,11.2.2010,B-Date
50,passed,O
50,by,O
50,the,O
50,learned,O
50,Addl.,O
50,Sessions,O
50,Judge,O
50,"(FTC),",O
50,Biswanath,B-Court
50,Chariali,I-Court
50,in,O
50,Sessions,O
50,Case,O
50,No.,O
50,195,O
50,of,O
50,2006.,O
50,After,O
50,convicting,O
50,the,B-Person
50,appellant,I-Person
50,for,O
50,the,O
50,offence,O
50,of,O
50,murder,O
50,he,O
50,has,O
50,been,O
50,sentenced,O
50,to,O
50,undergo,O
50,imprisonment,O
50,for,O
50,life,O
50,and,O
50,to,O
50,pay,O
50,fine,O
50,of,O
50,Rs.,O
50,"1,000/-",O
50,with,O
50,default,O
50,stipulation,O
50,of,O
50,further,O
50,Simple,O
50,Imprisonment,O
50,for,O
50,three,O
50,months.,O
50,Being,O
50,aggrieved,O
50,with,O
50,the,O
50,conviction,O
50,the,O
50,accused,O
50,has,O
50,preferred,O
50,this,O
50,appeal,O
50,from,O
50,jail.,O
50,Heard,O
50,Mr.,O
50,R.,O
50,"De,",O
50,learned,O
50,Amicus,O
50,Curiae,O
50,for,O
50,the,O
50,appellant,O
50,and,O
50,Mrs.,O
50,B.,O
50,"Bhuyan,",O
50,learned,O
50,Addl.,O
50,"PP,",O
50,Assam.,O
50,Also,O
50,gone,O
50,through,O
50,the,O
50,impugned,O
50,judgment,O
50,and,O
50,the,O
50,evidence,O
50,of,O
50,both,O
50,the,O
50,parties,O
50,tendered,O
50,in,O
50,the,O
50,trial,O
50,court.,O
,,
51,The,O
51,petitioner's,O
51,height,O
51,is,O
51,165.5,O
51,c.ms.,O
51,and,O
51,the,O
51,issue,O
51,is,O
51,whether,O
51,he,O
51,is,O
51,entitled,O
51,to,O
51,relaxation,O
51,of,O
51,the,O
51,height,O
51,requirement,O
51,meant,O
51,for,O
51,Hill,O
51,area/Tribal,O
51,"candidates,",O
51,which,O
51,prescribes,O
51,a,O
51,lower,O
51,height,O
51,standard,O
51,of,O
51,165,O
51,c.ms.,O
51,instead,O
51,of,O
51,the,O
51,required,O
51,height,O
51,of,O
51,170,O
51,c.ms.,O
51,The,B-Person
51,petitioner,I-Person
51,contends,O
51,that,O
51,he,O
51,belongs,O
51,to,O
51,More,O
51,Other,O
51,Backward,O
51,Community,O
51,(MOBC),O
51,of,O
51,Hailakandi,O
51,district,O
51,of,O
51,Assam,O
51,and,O
51,was,O
51,given,O
51,an,O
51,offer,O
51,of,O
51,appointment,O
51,despite,O
51,recording,O
51,his,O
51,height,O
51,as,O
51,165.5,O
51,c.ms.,O
51,The,O
51,respondents,O
51,argue,O
51,that,O
51,the,B-Person
51,petitioner,I-Person
51,belongs,O
51,to,O
51,the,O
51,Tea,O
51,Garden,O
51,Labour,O
51,community,O
51,and,O
51,is,O
51,a,O
51,permanent,O
51,resident,O
51,of,O
51,"Assam,",O
51,so,O
51,he,O
51,cannot,O
51,be,O
51,considered,O
51,a,O
51,candidate,O
51,from,O
51,the,O
51,Hill,O
51,area,O
51,or,O
51,Tribal,O
51,category,O
51,eligible,O
51,for,O
51,height,O
51,relaxation.,O
51,Since,O
51,all,O
51,candidates,O
51,are,O
51,required,O
51,to,O
51,possess,O
51,the,O
51,minimum,O
51,height,O
51,of,O
51,170,O
51,c.ms.,O
51,and,O
51,the,O
51,petitioner,O
51,does,O
51,not,O
51,meet,O
51,this,O
51,"standard,",O
51,he,O
51,cannot,O
51,be,O
51,appointed,O
51,as,O
51,a,O
51,CRPF,O
51,Constable.,O
,,
52,The,O
52,Criminal,B-Case Number
52,Appeal,I-Case Number
52,No.,I-Case Number
52,32,I-Case Number
52,(J),I-Case Number
52,of,I-Case Number
52,2010,I-Case Number
52,has,O
52,been,O
52,filed,O
52,from,O
52,the,O
52,jail,O
52,and,O
52,Criminal,O
52,Appeal,O
52,No.,O
52,127,O
52,of,O
52,2010,O
52,was,O
52,subsequently,O
52,filed,O
52,by,O
52,the,O
52,"convict,",O
52,engaging,O
52,his,O
52,personal,O
52,counsel.,O
52,We,O
52,have,O
52,heard,O
52,Mrs.,O
52,S.,O
52,"Roy,",O
52,learned,O
52,Amicus,O
52,Curia,O
52,and,O
52,Mr.,O
52,AR,O
52,"Sikdar,",O
52,learned,O
52,counsel,O
52,for,O
52,the,O
52,appellant,B-Person
52,and,O
52,Ms.,O
52,B.,O
52,"Bhuyan,",O
52,learned,O
52,Addl.,O
52,PP.,O
52,Assam.,O
52,We,O
52,have,O
52,also,O
52,gone,O
52,through,O
52,the,O
52,impugned,B-Document
52,judgment,I-Document
52,and,O
52,evidence,O
52,on,O
52,record.,O
52,The,O
52,appeals,O
52,are,O
52,directed,O
52,against,O
52,the,O
52,judgment,O
52,dated,O
52,11.2.2010,B-Date
52,passed,O
52,by,O
52,the,O
52,learned,O
52,Sessions,B-Court
52,"Judge,",I-Court
52,"Cachar,",I-Court
52,Silchar,I-Court
52,in,O
52,Sessions,O
52,Case,O
52,No.,O
52,16,O
52,of,O
52,2007.,O
52,By,O
52,the,O
52,impugned,O
52,judgment,O
52,the,O
52,appellant,O
52,has,O
52,been,O
52,convicted,O
52,under,O
52,Section,B-Section
52,302,I-Section
52,of,O
52,the,O
52,Indian,B-Law
52,Penal,I-Law
52,Code,I-Law
52,and,O
52,he,O
52,has,O
52,been,O
52,sentenced,O
52,to,O
52,undergo,O
52,imprisonment,O
52,for,O
52,life,O
52,and,O
52,also,O
52,to,O
52,pay,O
52,fine,O
52,of,O
52,Rs.,O
52,"5,000/-",O
52,with,O
52,default,O
52,stipulation,O
52,of,O
52,further,O
52,Rigorous,O
52,Imprisonment,O
52,for,O
52,two,O
52,months.,O
,,
53,The,O
53,facts,O
53,of,O
53,the,O
53,case,O
53,as,O
53,projected,O
53,by,O
53,the,O
53,prosecution,O
53,is,O
53,that,O
53,on,O
53,"02.09.06,",O
53,one,O
53,Md.,B-Person
53,Mazibur,I-Person
53,Rahman,I-Person
53,lodged,O
53,an,O
53,FIR,B-Document
53,at,O
53,Doolahat,B-Police Station
53,Police,I-Police Station
53,Out-Post,I-Police Station
53,alleging,O
53,that,O
53,on,O
53,09.09.06,B-Date
53,at,O
53,about,O
53,5.30-6.00,O
53,"P.M.,",O
53,while,O
53,his,O
53,"father,",O
53,namely,O
53,Abdul,O
53,"Mannan,",O
53,was,O
53,returning,O
53,from,O
53,Borsola,O
53,market,O
53,to,O
53,his,O
53,residence,O
53,on,O
53,his,O
53,"bicycle,",O
53,the,O
53,"appellant,",O
53,who,O
53,is,O
53,none,O
53,other,O
53,than,O
53,his,O
53,own,O
53,"son-in-law,",O
53,attacked,O
53,him,O
53,by,O
53,causing,O
53,several,O
53,injuries,O
53,upon,O
53,him,O
53,with,O
53,sharp,O
53,weapon,O
53,for,O
53,not,O
53,providing,O
53,him,O
53,with,O
53,rice,O
53,and,O
53,money.,O
53,The,O
53,"police,",O
53,"thereafter,",O
53,registered,O
53,a,O
53,regular,O
53,case,O
53,being,O
53,Laluk,O
53,PS,O
53,Case,O
53,No.,O
53,"112/06,",O
53,under,O
53,Section,B-Section
53,302,I-Section
53,IPC,I-Section
53,and,O
53,investigated,O
53,into,O
53,the,O
53,case.,O
53,The,O
53,police,O
53,conducted,O
53,inquest,O
53,over,O
53,the,O
53,dead,O
53,body,O
53,of,O
53,the,O
53,deceased,O
53,and,O
53,sent,O
53,the,O
53,dead,O
53,body,O
53,for,O
53,post-mortem,O
53,examination.,O
53,The,O
53,appellant,B-Person
53,was,O
53,subsequently,O
53,taken,O
53,into,O
53,the,O
53,custody,O
53,and,O
53,the,O
53,weapon,O
53,i.e.,O
53,dao,O
53,was,O
53,recovered,O
53,at,O
53,his,O
53,instance,O
53,near,O
53,the,O
53,place,O
53,of,O
53,occurrence,O
53,preparing,O
53,a,O
53,seizure,O
53,memo.,O
,,
54,This,O
54,appeal,O
54,is,O
54,directed,O
54,against,O
54,the,O
54,Judgment,B-Document
54,and,I-Document
54,Order,I-Document
54,dated,O
54,05.02.2008,B-Date
54,passed,O
54,by,O
54,the,O
54,learned,O
54,Sessions,O
54,"Judge,",O
54,"Darrang,",O
54,"Mangaldoi,",O
54,in,O
54,Sessions,B-Case Number
54,Case,I-Case Number
54,No.,I-Case Number
54,33(DM-3)/97,I-Case Number
54,whereby,O
54,and,O
54,whereunder,O
54,the,O
54,accused,B-Person
54,appellant,I-Person
54,was,O
54,convicted,O
54,under,O
54,Section,B-Section
54,366/376,I-Section
54,IPC,I-Section
54,and,O
54,sentenced,O
54,to,O
54,suffer,O
54,Rigorous,O
54,Imprisonment,O
54,(RI),O
54,for,O
54,five,O
54,(5),O
54,years,O
54,and,O
54,to,O
54,pay,O
54,a,O
54,fine,O
54,of,O
54,Rs.,O
54,"5,000/-(",O
54,Rupees,O
54,five,O
54,"thousand),",O
54,in,O
54,"default,",O
54,further,O
54,RI,O
54,for,O
54,six,O
54,(6),O
54,months,O
54,with,O
54,direction,O
54,to,O
54,pay,O
54,the,O
54,fine,O
54,"amount,",O
54,if,O
54,"realized,",O
54,to,O
54,the,O
54,victim,B-Person
54,as,O
54,compensation.,O
,,
55,On,O
55,"25.04.2007,",O
55,at,O
55,about,O
55,3,O
55,"pm,",O
55,Anup,B-Person
55,Deori,I-Person
55,@,O
55,Tel,O
55,Deori,O
55,(PW2),O
55,and,O
55,Hiteswar,B-Person
55,Deori,I-Person
55,"(PW4),",O
55,accompanied,O
55,by,O
55,Raju,B-Person
55,Deori,I-Person
55,(since,O
55,"deceased),",O
55,went,O
55,to,O
55,Kareng,O
55,Chapori,O
55,"(i.e.,",O
55,a,O
55,plot,O
55,of,O
55,land,O
55,surrounded,O
55,by,O
55,marshy,O
55,land,O
55,or,O
55,water,O
55,"bodies),",O
55,in,O
55,search,O
55,of,O
55,a,O
55,missing,O
55,buffalo,O
55,belonging,O
55,to,O
55,one,O
55,Dibya,O
55,Deori.,O
55,Having,O
55,found,O
55,the,O
55,"buffalo,",O
55,as,O
55,the,O
55,three,O
55,boys,O
55,felt,O
55,"thirsty,",O
55,they,O
55,went,O
55,to,O
55,the,O
55,khuti,O
55,"(i.e.,",O
55,a,O
55,place,O
